Ensembl Gene ID;Base mean expression;Log2FC;Adjusted p-value;Gene name
ENSMUSG00000037697;275.084966735606;1.06224095777915;0.00099477995077886;Ddhd1
ENSMUSG00000037705;80.7815931470139;-1.97926567662079;1.3890959933836e-06;Tecta
ENSMUSG00000037759;10.7529193463358;1.75393932846864;0.0242522899619476;Ptger2
ENSMUSG00000037979;21.3919364284512;1.32369605909228;0.0332448136873791;Ccdc92
ENSMUSG00000037990;33.1501750186816;1.26041340303294;0.00636485892722371;Sh3rf3
ENSMUSG00000038059;89.1354061129623;1.8649618538877;8.5406035229637e-13;Smim3
ENSMUSG00000038145;1384.62823758598;-1.00162953923133;1.87117050333216e-06;Snrk
ENSMUSG00000038179;35.479370572898;2.08103055537128;0.0351494642782096;Slamf7
ENSMUSG00000038244;2287.45359225064;-1.2530114423558;2.19849775905976e-07;Mical2
ENSMUSG00000038352;31.9947225014719;1.79294975830476;0.0190865785876739;Arl5c
ENSMUSG00000038459;287.686177672891;1.33354409871153;2.50859153609744e-20;Abhd17c
ENSMUSG00000038600;12.3315688009105;2.07418353568857;0.0155636106942265;Atp6v0a4
ENSMUSG00000038602;47.469461671766;-1.14962862245273;0.012664107920372;Slc35f1
ENSMUSG00000038624;28.7416715451677;-1.22877773193912;0.00847881678632222;Nepn
ENSMUSG00000038642;511.849064381211;2.22271886278568;0.02089146980054;Ctss
ENSMUSG00000038764;6914.10749585969;-1.55785375323318;1.4605558155379e-13;Ptpn3
ENSMUSG00000038943;26.3423517061526;1.41687695080872;0.0441076149507234;Prc1
ENSMUSG00000039004;517.40373848353;-1.32407117674795;0.00154184924620595;Bmp6
ENSMUSG00000039005;188.753973190093;1.59934003958568;1.32112996720762e-05;Tlr4
ENSMUSG00000039145;130.943369302789;1.15251688479585;0.00358092923218024;Camk1d
ENSMUSG00000039202;540.402811450534;1.24692195980082;7.65660479625295e-05;Abhd2
ENSMUSG00000039232;48.956669511388;1.94173373167789;5.79531287631616e-05;Stx11
ENSMUSG00000039238;25.02018800183;-3.51431466465584;1.04847975113507e-08;Zfp750
ENSMUSG00000039252;144.432557673525;-1.11275901504744;0.00581369394708107;Lgi2
ENSMUSG00000039457;102.453736387189;-1.31092279067062;0.0140211490125398;Ppl
ENSMUSG00000039542;838.636212509097;2.35508172400854;0.000122914319551286;Ncam1
ENSMUSG00000039629;41.8055810161998;1.81282718950616;0.0164058068562229;Strip2
ENSMUSG00000039899;394.517947959788;1.30665095738704;0.00204938213337855;Fgl2
ENSMUSG00000039976;1012.49547594318;-1.01713608704793;0.000389125464773386;Tbc1d16
ENSMUSG00000040046;51.7210217597751;-1.3420417953662;0.00117842438005899;Tph1
ENSMUSG00000040121;20.5742037281624;1.19055855428866;0.0119182141832744;Rep15
ENSMUSG00000040136;111.216410666955;1.21004055184907;0.0255041302086458;Abcc8
ENSMUSG00000040212;259.867499690783;1.09542067357234;0.00320835524082003;Emp3
ENSMUSG00000040229;24.2976664990962;1.10439487608017;0.0121194540747102;Gpr34
ENSMUSG00000040274;190.859711893861;1.01789495256989;0.012838967796806;Cdk6
ENSMUSG00000040276;18.8587442663089;2.10503898753344;0.017847194203031;Pacsin1
ENSMUSG00000040283;318.017739190889;-1.59733487771835;4.15136935325235e-06;Btnl9
ENSMUSG00000040322;366.298325541701;1.75561712241905;2.63792508849497e-08;Slc25a24
ENSMUSG00000040345;62.546421401873;1.46074190493352;0.0240372620613997;Arhgap9
ENSMUSG00000040441;379.351236454932;-1.14061400204301;0.0347484043998108;Slc26a10
ENSMUSG00000040557;80.3594757643938;1.12031276021809;0.000150211183639439;Mettl27
ENSMUSG00000040563;38.3529401229895;1.19839942212664;0.00106196957311854;Plppr2
ENSMUSG00000040569;8.94017009399529;2.1553740623039;0.0162176043460969;Slc26a7
ENSMUSG00000040703;19.8046086229726;2.16529009108821;0.000817959626762762;Cyp2s1
ENSMUSG00000040732;584.411078871154;-1.23445567959377;5.97438693714053e-06;Erg
ENSMUSG00000040747;129.489933621723;1.79821117004237;0.0026757209476031;Cd53
ENSMUSG00000040751;56.9704884583936;1.37333594127963;0.0195899212256167;Lat2
ENSMUSG00000040752;182.60062836619;-1.11433474327565;0.0299454426938457;Myh6
ENSMUSG00000040794;38.0825356334475;1.15583163087042;0.0183222185493328;C1qtnf4
ENSMUSG00000040797;59.2214495539383;-1.32271700279544;1.51499590845312e-05;Iqsec3
ENSMUSG00000040867;31.3006184957285;1.64466387969045;0.000700075822765421;Begain
ENSMUSG00000040907;25.8995116143951;1.7049093883147;0.0447259375714594;Atp1a3
ENSMUSG00000040998;420.76977838055;2.29128430391593;1.99694243034273e-12;Npnt
ENSMUSG00000041134;436.840066456368;-1.54909065329358;0.000104940835745877;Cyyr1
ENSMUSG00000041445;926.618315988593;-1.13558458318274;0.0010419263364179;Mmrn2
ENSMUSG00000041617;11.6510790713293;1.89849703777967;0.0149938578409393;Ccdc74a
ENSMUSG00000041624;8.06628189099596;-1.77503858589301;0.0320367211899678;Gucy1a2
ENSMUSG00000041700;7.76017415441009;3.23559748125113;0.000361830177911141;Lhfpl1
ENSMUSG00000041959;1501.33449838114;1.47380727713531;3.45153603291323e-07;S100a10
ENSMUSG00000042262;3.97126296997974;5.66533501669178;0.0185065977325007;Ccr8
ENSMUSG00000042345;7.83214998321737;5.98896445119309;0.00265726134887219;Ubash3a
ENSMUSG00000042349;72.151550802979;1.06103820558518;0.0151507777622231;Ikbke
ENSMUSG00000042359;1750.43172165024;-1.05412732554295;1.44425243669071e-05;Osbpl6
ENSMUSG00000042988;9.73722473490147;2.37542220669243;0.00177289415628262;Notum
ENSMUSG00000043091;52.2477298899113;1.14017158592484;0.00117936641481918;Tuba1c
ENSMUSG00000043336;1483.01960352552;-1.19002328517193;5.20752342278155e-11;Filip1l
ENSMUSG00000043531;32.8283208190558;-1.19914733454412;0.00734253582550195;Sorcs1
ENSMUSG00000043621;4.69239761565412;3.79445518715455;0.0143799202408293;Ubxn10
ENSMUSG00000043670;6.67169016080105;2.97828048810505;0.00320835524082003;Diras1
ENSMUSG00000043719;182.430670969774;-1.23861099175619;0.0465827815137294;Col6a6
ENSMUSG00000043895;137.498245536003;1.37409567866044;0.000152035868262169;S1pr2
ENSMUSG00000044147;548.636790196889;1.02916344598526;2.54330173404211e-07;Arf6
ENSMUSG00000044313;4.14782969466678;5.71642806100168;0.00133065232792616;Mab21l3
ENSMUSG00000044770;52.8960584709198;1.41559046014167;9.79977633276332e-06;Scml4
ENSMUSG00000044811;21.1661445234546;2.29861879053889;0.0170767898496727;Cd300c2
ENSMUSG00000044951;54478.9520965842;-1.36358793626629;0.00238872730773774;Mylk4
ENSMUSG00000045045;98.857741425605;1.00578765115795;0.0044228816171458;Lrfn4
ENSMUSG00000045238;7.08860530474041;-1.99730031363712;0.0373964244281949;A730035I17Rik
ENSMUSG00000045246;1647.67595803492;-1.68974160775306;0.0292060526646136;Kcng4
ENSMUSG00000045629;98.5665301750706;-1.1189419854995;3.13677857566825e-05;Sh3tc2
ENSMUSG00000045679;81.7491064384668;1.13780380301333;0.00503156172105356;Pqlc3
ENSMUSG00000045763;72.7139374142654;1.77000812456768;8.90451692216732e-05;Basp1
ENSMUSG00000045826;13.3321120206185;3.11638757628477;0.0429354242243836;Ptprcap
ENSMUSG00000045838;1229.3830548875;-1.05294515024644;3.29701308680917e-07;Ccdc9b
ENSMUSG00000045930;284.973134572407;-1.04504447988646;0.000714655589470168;Clec14a
ENSMUSG00000046402;145.520938953199;1.01119670931483;0.00221632316724691;Rbp1
ENSMUSG00000046500;15.1796397212103;-5.74807607090759;3.17232082637219e-05;Tafa4
ENSMUSG00000047104;4.55060316571676;2.83037156992298;0.0398711023778722;Pbp2
ENSMUSG00000047180;131.986136693246;1.61397262824854;0.00420082997915066;Neurl3
ENSMUSG00000047407;234.256975025198;1.03265128358299;0.00040397563912119;Tgif1
ENSMUSG00000047420;53.633115873654;2.74404639862206;5.09522833269793e-05;Fam180a
ENSMUSG00000047511;5.91250896104682;-4.24379178361363;0.00985593088242591;Olfr1396
ENSMUSG00000047810;55.7647150837923;1.68710851678204;0.0151694453182567;Ccdc88b
ENSMUSG00000047945;52.568084152192;1.7091464328976;0.0101155594661242;Marcksl1
ENSMUSG00000048003;55.0341356668096;1.17313405148317;0.0157954105751108;Catsper4
ENSMUSG00000048058;562.309526734873;1.2225332974438;0.00129256342563391;Ldlrad3
ENSMUSG00000048096;229.807287496598;-1.02006158585024;1.67952564365894e-05;Lmod1
ENSMUSG00000048337;13.4312989468755;-1.61984263005076;0.016919841601488;Npy4r
ENSMUSG00000048373;42.8858205206641;-2.7211110282298;6.33099121619766e-06;Fgfbp1
ENSMUSG00000048450;90.0329421851767;1.14618385431667;0.000461728807361914;Msx1
ENSMUSG00000048895;14.4012848752032;2.44361709380988;1.50203658370944e-05;Cdk5r1
ENSMUSG00000049037;62.007005708709;1.35741483944984;0.0338601146284866;Clec4a1
ENSMUSG00000049044;164.225749278776;1.35932461335937;3.49653379900229e-05;Rapgef4
ENSMUSG00000049086;91.0491117193828;1.09335281769412;5.05767227069836e-06;Bmyc
ENSMUSG00000049565;5.58905011468989;3.10154112694357;0.0107142719967188;Aknad1
ENSMUSG00000049630;6.46284733135826;2.50112006089917;0.00639119663470824;C1ql3
ENSMUSG00000049699;22.4916705935694;1.42092542130627;0.00845575488486658;Ucn2
ENSMUSG00000050069;108.96271198317;-2.23446997819626;0.000475191074803728;Grem2
ENSMUSG00000050075;10.8285739033257;3.61737314941587;0.00508981965978294;Gpr171
ENSMUSG00000050271;230.391524735554;-1.17251286064397;0.0251206648264572;Prag1
ENSMUSG00000050335;362.133484673996;2.3667956245514;7.07304369812056e-15;Lgals3
ENSMUSG00000050390;260.701380821247;1.73665742565135;4.24321772174072e-14;C77080
ENSMUSG00000050855;67.4996399946321;-1.08521519770675;0.00027119490005931;Zfp940
ENSMUSG00000050919;515.877034390047;-1.38155653601795;9.8419612203934e-09;Zfp366
ENSMUSG00000050921;49.4780584123228;3.75708706881712;0.00434920782226187;P2ry10
ENSMUSG00000050931;180.180271841457;2.43132426695833;3.5156281441721e-12;Sgms2
ENSMUSG00000050967;4.0248836979061;3.02765084327173;0.0422130864477515;Creg2
ENSMUSG00000051375;502.60110849629;-1.16433101474124;0.0273182107434019;Pcdh1
ENSMUSG00000051439;77.0127429520355;1.92284652592698;0.00202272040966524;Cd14
ENSMUSG00000051498;41.814668955691;1.11546110197599;0.039770957821643;Tlr6
ENSMUSG00000051506;93.7593881489711;1.28396643845733;0.0425047236263236;Wdfy4
ENSMUSG00000052085;176.868353921489;1.29898195425629;0.00157296248041688;Dock8
ENSMUSG00000052160;207.396041378665;1.26914717689801;0.0170480661495454;Pld4
ENSMUSG00000052241;4.70186206651561;3.29635612201312;0.00866655763450768;A930035D04Rik
ENSMUSG00000052336;23.4766223554323;2.6182789736249;0.00348704702036434;Cx3cr1
ENSMUSG00000052392;13.0958375761985;2.05576580524019;0.0204463836789063;Acot4
ENSMUSG00000052726;25.8166532398089;1.37764151620772;0.0161034248878783;Kcnt2
ENSMUSG00000052727;478.25678892117;1.03605206675458;4.56617098119169e-08;Map1b
ENSMUSG00000052889;33.2174344130864;1.79473226822237;0.00738628790054406;Prkcb
ENSMUSG00000052981;31.927039903813;1.56513976034393;0.00425970337562178;Ube2ql1
ENSMUSG00000053062;1905.14022431269;-1.30792331986256;0.00027132335952496;Jam2
ENSMUSG00000053063;61.0678386400487;1.88180718575654;0.00574313192515649;Clec12a
ENSMUSG00000053093;537.067954834836;3.10542653459397;0.000332556012063505;Myh7
ENSMUSG00000053101;10.4911536831327;2.51447985360415;0.0470963803365785;Gpr141
ENSMUSG00000053398;12.8382508544975;1.5515981257926;0.0123958038746245;Phgdh
ENSMUSG00000054162;16.2855631703476;2.1084737159876;0.0183594207175693;Spock3
ENSMUSG00000054277;338.691038148319;1.26546242124879;5.74425921706668e-06;Arfgap3
ENSMUSG00000054958;70.44703937019;-2.41046164867773;0.00147341380802424;Nt5c1a
ENSMUSG00000055313;40.1003949951966;-1.00040380005707;0.0121380260934329;Pgbd1
ENSMUSG00000055430;13.2259466864481;-2.042571400543;0.00229787571430585;Nap1l5
ENSMUSG00000055523;24.7242077953461;1.82196094348881;0.00342773348690968;Gucy2g
ENSMUSG00000055541;30.247397819531;1.78723576439013;0.0486111173126486;Lair1
ENSMUSG00000055675;73.9909428551217;1.33497773473113;0.00294883819265638;Kbtbd11
ENSMUSG00000056043;39.9660056697383;-1.55140670234006;0.0121194540747102;Rgs9bp
ENSMUSG00000056124;83.137519689144;1.0519987810198;0.00631193233606364;B4galt6
ENSMUSG00000056492;5744.28133652212;-1.43536359285525;1.13638869476827e-09;Adgrf5
ENSMUSG00000056888;22.7453850134939;2.53673174879515;0.00486902671612332;Glipr1
ENSMUSG00000056966;42.7641941118339;-1.10277744834539;0.0196096488846461;Gjc3
ENSMUSG00000057123;105.582204210888;-1.07665943426742;0.000236672252847461;Gja5
ENSMUSG00000057182;39.8084183252803;1.02928290849264;0.0103004282294957;Scn3a
ENSMUSG00000057191;34.9821643823457;1.40388379222931;0.0431166413479231;AB124611
ENSMUSG00000057329;211.634511460047;-1.01951304409215;0.0297000805969651;Bcl2
ENSMUSG00000057716;89.5451585420786;-1.12570340911904;0.000249941715862025;Tmem178b
ENSMUSG00000057719;828.480629358686;-1.08785557257805;0.0023640094976387;Sh3rf2
ENSMUSG00000057913;13.5710203245276;-2.79333918085407;0.0455786207459217;Gm10032
ENSMUSG00000058297;497.370654427599;1.22803783310395;5.50988197565725e-05;Spock2
ENSMUSG00000058656;63.7864291189085;-1.03854595928154;0.000487562538755557;Samd12
ENSMUSG00000058715;186.552915164475;1.56539038548838;0.00167617314554462;Fcer1g
ENSMUSG00000058809;9.0409111539091;-1.6739339457235;0.0371798632174215;Hspd1-ps3
ENSMUSG00000058818;99.6792577283779;1.33160799837085;0.0435455708875482;Pirb
ENSMUSG00000059049;79.661182262559;2.21584796458299;8.68356737600795e-05;Frem1
ENSMUSG00000059089;17.8338011218161;2.4639417826477;0.0304907647721427;Fcgr4
ENSMUSG00000059149;146.577538612203;-1.01941144778592;0.00218329803891498;Mfsd4a
ENSMUSG00000059326;121.575917430073;1.35231933032234;0.00781138064750228;Csf2ra
ENSMUSG00000059498;213.352941173015;1.22174474226794;0.0066868801157385;Fcgr3
ENSMUSG00000060032;127.354371653521;1.00282353165518;0.000300237275988065;H2aj
ENSMUSG00000060311;11.0003917574537;2.34441331028296;0.00690592966204145;Mucl1
ENSMUSG00000060512;268.451216446278;-1.98504318862456;3.46246087591326e-05;0610040J01Rik
ENSMUSG00000061577;12.845182146704;2.4256156650715;0.0112633722428471;Adgrg5
ENSMUSG00000062184;88.6136438876617;-1.44980048704186;0.00104317320356326;Hs6st2
ENSMUSG00000062312;208.395929779789;1.10510264319044;8.93920688574979e-05;Erbb2
ENSMUSG00000062545;4.27881054123363;5.77316350007841;0.0158487656683943;Tlr12
ENSMUSG00000062753;64.5971144727551;1.32995149996033;0.000233423327969658;AI413582
ENSMUSG00000063060;381.145605551297;-1.33637087430665;0.00244154278137177;Sox7
ENSMUSG00000063684;124.113342907075;-1.30368092022103;0.000317557170475974;Hadhb-ps
ENSMUSG00000063714;38.7257907806154;1.317569316635;0.000361976625958689;Sp3os
ENSMUSG00000063856;2086.05239285618;1.34352578220395;7.81653938190723e-12;Gpx1
ENSMUSG00000063953;27.3762489450466;-4.01864112466532;0.000749648686353147;Amd2
ENSMUSG00000064065;10.8108931995284;2.78260995884573;0.0433519285867127;Ipcef1
ENSMUSG00000064267;52.8231033173125;2.13715804038268;0.000924993349189001;Hvcn1
ENSMUSG00000064346;443.672242041416;-1.23429773865995;7.45762073602495e-07;mt-Tw
ENSMUSG00000064348;31.7023209433478;-1.72581782671735;0.00461522688446927;mt-Tn
ENSMUSG00000064354;12.5989858854536;-3.74568110121151;0.00460429241708536;mt-Co2
ENSMUSG00000064367;679836.016411474;-1.30591685839935;2.4467648500135e-09;mt-Nd5
ENSMUSG00000064369;36.5170183723198;-2.03438415569305;0.000539857412045824;mt-Te
ENSMUSG00000064372;175.563014695812;-1.27803568065377;0.0488036477562039;mt-Tp
ENSMUSG00000066042;21.9674569152966;1.00130848129698;0.0430280910903688;Med18
ENSMUSG00000066724;61.0365082179815;-1.70647635892627;0.00325965782590677;Gm10175
ENSMUSG00000067158;95.718159578041;-1.12151400018601;0.00488737045005219;Col4a4
ENSMUSG00000068114;464.122665727556;1.03620936737745;3.79362569872171e-05;Ccdc134
ENSMUSG00000068270;496.478558320708;-1.16818465248502;1.58857992931601e-07;Shroom4
ENSMUSG00000068373;88.6601949111306;-1.0796403018131;0.012838967796806;D430041D05Rik
ENSMUSG00000069516;2211.71283647059;1.44306122805851;0.00111115754559829;Lyz2
ENSMUSG00000069792;26.2629994915375;1.26908728867661;0.0317467728010742;Wfdc17
ENSMUSG00000069892;20.6604178641583;-1.45345541086854;0.0209443830872388;9930111J21Rik2
ENSMUSG00000069911;32.014113808668;1.49552909264576;0.0123475030966949;Insyn2b
ENSMUSG00000069972;67.3775088735975;1.01090941209416;0.00554394304856818;Rps13-ps2
ENSMUSG00000070564;9.54661486136501;-1.81478179071329;0.0437876313062252;Ntn5
ENSMUSG00000070780;18.9918981630541;1.62009506748236;0.0141336604476211;Rbm47
ENSMUSG00000071347;1466.52089513133;-1.10467435264782;4.84542368174867e-06;C1qtnf9
ENSMUSG00000071424;7.1395394555055;-2.3291672148954;0.0103004282294957;Grid2
ENSMUSG00000072115;67.8374072533296;1.15974577874809;0.00406794382532502;Ang
ENSMUSG00000072214;66.2292417027757;1.61231068659069;8.94636890119781e-05;Septin5
ENSMUSG00000073412;16.3260387422628;1.67721684195945;0.0266284573844024;Lst1
ENSMUSG00000073684;151.109345691323;1.85611186117043;2.01583347778327e-10;Faap20
ENSMUSG00000073730;29.9844955887777;2.63922657700792;1.46452528273334e-05;Ppp1r14bl
ENSMUSG00000073787;20.0623376472019;1.6337430303538;0.00232526905779552;Gm10575
ENSMUSG00000073982;495.677678827263;1.02472771678914;1.98995281367581e-06;Rhog
ENSMUSG00000074272;196.293223030221;-1.15932851733112;0.00252539532375915;Ceacam1
ENSMUSG00000074513;94.184390730367;1.30043492342434;7.60842649129341e-05;Arfip1
ENSMUSG00000074575;14.7145190968206;2.8008567120081;0.00151900722528046;Kcng1
ENSMUSG00000074577;33.0169361801768;1.4483904333004;0.0121788904631425;Ripor3
ENSMUSG00000074738;108.434533826914;1.56275049703252;2.27838789750328e-05;Fndc10
ENSMUSG00000075053;46.0918444016096;-1.1407729160034;0.00167872494680396;Vdac3-ps1
ENSMUSG00000075232;1484.8261844281;-2.41380538511917;0.0210450245337957;Amd1
ENSMUSG00000078193;34.9627256363524;-1.2326407314349;0.0444316493335754;Gm2000
ENSMUSG00000078719;8.72231476897108;-2.2339391473847;0.0214396162754412;Msmp
ENSMUSG00000078771;147.325102214011;1.36576503221455;0.000160461379185499;Evi2a
ENSMUSG00000078877;72.3523818271155;-1.19537377409625;0.000873256347968454;Gm14295
ENSMUSG00000079298;24.4865364812671;3.42219557312069;0.0467469217731796;Klrb1b
ENSMUSG00000079419;76.8075108014187;1.75252215377656;0.00318067337543479;Ms4a6c
ENSMUSG00000079465;114.456305964232;-1.47771834314463;0.00054642625868301;Col4a3
ENSMUSG00000079547;128.114119243164;2.06500153789479;0.0266585616334867;H2-DMb1
ENSMUSG00000079559;22.5588131602033;1.32565658764112;0.00312798381372746;Colca2
ENSMUSG00000079641;489.273627826311;1.72959057238487;0.000149254470112671;Rpl39
ENSMUSG00000081194;270.466353773177;-1.07943196806576;0.000450421433755659;Gm8424
ENSMUSG00000082179;113.776594207379;-1.34304775255818;8.45569628497952e-05;Gm11407
ENSMUSG00000083076;12.3019505374422;-2.57576399586178;0.0250317196873231;Gm11408
ENSMUSG00000083200;43.6473218888676;-1.24789272305036;0.011355346003949;Gm15066
ENSMUSG00000083306;3.86803297608977;2.41158068844813;0.0468721893994477;Gm13868
ENSMUSG00000083337;16.0318481203668;-1.67107608070634;0.0330160668171955;Gm11539
ENSMUSG00000083424;6.82098852105183;-2.16984634147208;0.0271045053054062;Rpl35a-ps4
ENSMUSG00000084819;43.9093179924883;-1.47318408709454;0.00406794382532502;Gm11967
ENSMUSG00000084844;39.4281063476356;-1.31795468721575;0.000139307483352833;Hoxb3os
ENSMUSG00000084883;1081.70136481241;-1.13653662778916;0.000244804807242693;Ccdc85c
ENSMUSG00000085069;8.52415360401055;-2.09353991051957;0.0215806595581982;Prdm16os
ENSMUSG00000085604;10.4594214863382;2.53755632046973;0.00112337579178498;Dhx58os
ENSMUSG00000085772;31.3493306089123;2.17287683103055;8.49805877912883e-05;D630024D03Rik
ENSMUSG00000085936;10.6345237323622;-1.74145955019686;0.0363618381716984;2610307P16Rik
ENSMUSG00000086283;6.53519506019591;2.09593284796298;0.034289294488058;2810433D01Rik
ENSMUSG00000086324;244.768459537507;2.83202024790916;0.000714242169741202;Gm15564
ENSMUSG00000086584;218.960335498539;-1.51954699305384;6.84365841777809e-14;Gm12002
ENSMUSG00000086607;30.9829759532245;-1.69995835898159;0.00126714779987272;4930511M06Rik
ENSMUSG00000086645;5.76639178730319;-2.75368185732363;0.0226439194417619;Gm15743
ENSMUSG00000086863;212.148775186853;-2.27663430701804;5.28015888313275e-14;Gm15543
ENSMUSG00000087028;19.228122702018;-1.00823394997134;0.04674307929841;Gm13387
ENSMUSG00000087080;15.5505367809778;-1.89920412720819;0.00220666691962241;Gm12199
ENSMUSG00000087410;4240.3159255293;-1.63730559727886;1.15212390803617e-06;2310065F04Rik
ENSMUSG00000087644;86.7295202618428;-1.02300944040831;7.27455922347505e-06;Gm14703
ENSMUSG00000089417;26.9358012314646;-1.49169637074754;0.00882863976147179;Gm22009
ENSMUSG00000089703;104.209603091489;-1.21795114859033;0.00663371708949381;Gm15833
ENSMUSG00000089774;180.398223004262;1.28925256744946;0.00322619792757891;Slc5a3
ENSMUSG00000089984;8.6736707469491;2.36200247692841;0.0117325937083985;Fbxo24
ENSMUSG00000090778;46.5216137883033;-1.11598659556279;0.0125017741328886;Gm3235
ENSMUSG00000090799;7459.87230507523;-1.08752265018399;1.09502746799053e-07;Klhl33
ENSMUSG00000091337;1391.90735287255;1.18258592950955;2.54330173404211e-07;Eid1
ENSMUSG00000092035;62.3648736877144;1.96000897185194;4.0495288197394e-05;Peg10
ENSMUSG00000092201;6.27898526289969;-4.31944032056758;0.00160078922376307;A530058N18Rik
ENSMUSG00000093424;8.46561186062545;2.08118442814012;0.0158034968786795;6330562C20Rik
ENSMUSG00000094786;73.7171173081717;-1.16047260219657;0.00176919076128939;Gm14403
ENSMUSG00000096449;85.1990174872184;-1.12508354856674;0.00112885052692065;Gm4076
ENSMUSG00000096696;41.6583394776216;-1.03286034118286;0.0151283276315125;Zfp960
ENSMUSG00000096956;196.157195944893;1.11667922701238;6.39573380155127e-05;Snhg18
ENSMUSG00000097099;84.2286366226907;-1.0729211774;0.0105600401661578;Gm9917
ENSMUSG00000097295;29.8603400449456;-1.52729312249805;0.0250914681667945;Hmgb1-ps8
ENSMUSG00000097877;16.4042188002712;-1.23794199087177;0.0257447516070239;Gm26703
ENSMUSG00000098132;24.760114430001;-1.20912990611595;0.0399600751145518;Rassf10
ENSMUSG00000098227;25.9235600167081;-1.16803892440253;0.0083781738650326;Gm4812
ENSMUSG00000098973;1035.10450368538;1.14385543461938;0.0143799202408293;Mir6236
ENSMUSG00000100153;17.5302627082271;-1.53257829854546;0.0149206445065727;Ppp1ccb
ENSMUSG00000100775;12.7349421023491;2.17867268885318;0.0271045053054062;Gm29107
ENSMUSG00000100807;63.11399071446;-1.98995374138433;0.00340829952356627;Gm29521
ENSMUSG00000101086;209.713918328083;-1.22846777876036;8.34118320459829e-06;Gm28651
ENSMUSG00000101693;12.7376146708961;-2.17564815810034;0.000495668217482941;Gm19461
ENSMUSG00000102018;11.2480520415126;1.9646511870091;0.0105600401661578;Iqank1
ENSMUSG00000102098;107.347807880019;-1.47667463830837;4.0533495508234e-06;2310016D03Rik
ENSMUSG00000102112;12.1847189392361;-1.86475570264859;0.00901640521122618;1810041H14Rik
ENSMUSG00000104951;13.7123816272289;-1.68643633174579;0.032353693810616;Gm43413
ENSMUSG00000105377;6.00812944386004;3.64903442112545;0.00913979255261774;Gm43148
ENSMUSG00000107244;29.631993517167;-2.0398030425939;0.0151694453182567;Gm43699
ENSMUSG00000108391;16.1315563385714;-1.53331152627466;0.0102866775323912;Gm9768
ENSMUSG00000109198;15.2061920579234;1.194701184954;0.031245611309476;D7Bwg0826e
ENSMUSG00000109321;6.93789533958229;2.88119444147983;0.00324550268120014;A330076H08Rik
ENSMUSG00000109394;8.43337590054269;2.26508061428598;0.0214429447591331;A230057D06Rik
ENSMUSG00000109695;893.077674291297;-1.14939672985862;1.31687173340982e-06;Gm31166
ENSMUSG00000110060;17.5372595061572;-1.680920602729;0.0198292280945665;Gm9860
ENSMUSG00000110588;12.0890880863369;2.1393599906188;0.000627244184684636;Gm45774
ENSMUSG00000110755;3.85612772448944;-4.22359422805655;0.0164853079880523;BC049987
ENSMUSG00000111422;23.5968032031926;-1.63303979609629;0.0192883105827829;1700027J07Rik
ENSMUSG00000111966;68.818416961339;-1.49372340755993;0.030368712361159;Gm5781
ENSMUSG00000112433;34.2982151554517;1.33572977331391;0.00261151606738895;Gm30122
ENSMUSG00000112907;6.08893578335012;2.68116151342578;0.0142234349094715;Gm47015
ENSMUSG00000113399;4.72482774747733;-2.76596860731821;0.0415942458909272;Gm48199
ENSMUSG00000113800;5.53210282986256;2.50403579722961;0.00973362230948666;2210039B01Rik
ENSMUSG00000116066;473.095959555232;-1.22179735001137;1.06643841695604e-08;Gm49477
ENSMUSG00000116307;12.9778664063411;-1.86133493207719;0.0047202430287892;Gm49490
ENSMUSG00000116879;221.557695721626;-1.06639368596721;0.0114195976627677;Gm49794
ENSMUSG00000117399;43.9359246438393;-1.04432953570722;0.0258641832001753;Gm19689
ENSMUSG00000117613;3.82380607691129;4.49350805199632;0.0266493332700462;Gm2629
ENSMUSG00000117621;20.3393564088476;-1.15985648011554;0.0452528615760379;Hspe1-rs1
ENSMUSG00000117721;55.4855628951615;1.65875218779373;0.000366361092327904;Gm50221
ENSMUSG00000118319;27.3220006076373;-1.57752228353936;0.0317700204542199;Gm2176
ENSMUSG00000119584;21194.2678239724;1.42210067327139;0.0228992776258936;Rn18s
ENSMUSG00002076173;19.8901083422139;3.83796520588505;7.65225251889096e-05;
